,Recipients,Sends,Deliveries,Opens,Conversions,Send Rate,Delivery Rate,Open Rate,Conversion Rate
1158,2896.0,2664.0,2425.0,923.0,145.0,0.919889502762431,0.9102852852852853,0.38061855670103095,0.1570964247020585
1159,1487.0,1368.0,1206.0,641.0,66.0,0.9199731002017485,0.881578947368421,0.5315091210613598,0.1029641185647426
1160,1776.0,1592.0,1470.0,507.0,98.0,0.8963963963963963,0.9233668341708543,0.3448979591836735,0.1932938856015779
1161,1404.0,1182.0,1076.0,531.0,78.0,0.8418803418803419,0.9103214890016921,0.49349442379182157,0.14689265536723164
1162,1569.0,1361.0,1262.0,1065.0,127.0,0.8674314850223072,0.9272593681116826,0.8438985736925515,0.11924882629107982
1163,1886.0,1735.0,1585.0,882.0,121.0,0.9199363732767762,0.9135446685878963,0.5564668769716088,0.13718820861678005
1164,2344.0,1963.0,1889.0,737.0,60.0,0.837457337883959,0.9623025980641875,0.39015352038115403,0.0814111261872456
1165,533.0,420.0,380.0,112.0,11.0,0.7879924953095685,0.9047619047619048,0.29473684210526313,0.09821428571428571
1166,1535.0,1412.0,1297.0,589.0,102.0,0.9198697068403909,0.9185552407932012,0.45412490362374713,0.1731748726655348
1167,1419.0,1225.0,1084.0,490.0,56.0,0.8632840028188865,0.8848979591836734,0.45202952029520294,0.11428571428571428
1168,2411.0,1647.0,1500.0,730.0,97.0,0.6831190377436748,0.9107468123861566,0.4866666666666667,0.13287671232876713
1169,1490.0,1165.0,1063.0,632.0,59.0,0.7818791946308725,0.9124463519313305,0.5945437441204139,0.09335443037974683
1170,2782.0,2559.0,2262.0,1059.0,71.0,0.9198418404025881,0.8839390386869871,0.46816976127320953,0.06704438149197356
1171,2432.0,1688.0,1579.0,722.0,86.0,0.694078947368421,0.9354265402843602,0.4572514249525016,0.11911357340720222
1172,3701.0,2980.0,2857.0,1105.0,122.0,0.8051877870845717,0.9587248322147651,0.38676933846692335,0.11040723981900452
1173,3205.0,2169.0,1979.0,1029.0,174.0,0.6767550702028081,0.9124020285846012,0.5199595755432036,0.16909620991253643
1174,2028.0,1695.0,1522.0,567.0,57.0,0.8357988165680473,0.8979351032448377,0.37253613666228647,0.10052910052910052
1175,1740.0,1476.0,1321.0,685.0,69.0,0.8482758620689655,0.8949864498644986,0.5185465556396669,0.10072992700729927
1176,2304.0,2120.0,1960.0,909.0,154.0,0.9201388888888888,0.9245283018867925,0.46377551020408164,0.1694169416941694
1177,2562.0,2357.0,2149.0,922.0,135.0,0.919984387197502,0.9117522274077217,0.4290367612843183,0.14642082429501085
1178,2048.0,1884.0,1689.0,945.0,87.0,0.919921875,0.8964968152866242,0.5595026642984015,0.09206349206349207
1179,2040.0,1877.0,1645.0,607.0,139.0,0.9200980392156862,0.8763985082578583,0.3689969604863222,0.22899505766062603
1180,2246.0,2066.0,1832.0,750.0,99.0,0.9198575244879786,0.8867376573088093,0.4093886462882096,0.132
1181,1728.0,1540.0,1420.0,652.0,81.0,0.8912037037037037,0.922077922077922,0.4591549295774648,0.12423312883435583
1182,2291.0,1548.0,1403.0,740.0,62.0,0.6756874727193365,0.9063307493540051,0.5274411974340698,0.08378378378378379
1183,1298.0,771.0,712.0,250.0,40.0,0.5939907550077042,0.9234760051880675,0.351123595505618,0.16
1184,2045.0,1881.0,1731.0,986.0,191.0,0.9198044009779951,0.9202551834130781,0.5696129404968227,0.19371196754563894
1185,2378.0,2188.0,2015.0,1075.0,138.0,0.9201009251471826,0.9209323583180987,0.533498759305211,0.1283720930232558
1186,4182.0,3065.0,2931.0,1798.0,203.0,0.7329029172644668,0.9562805872756933,0.6134425110883658,0.11290322580645161
1187,2297.0,1198.0,1082.0,642.0,84.0,0.52154984762734,0.9031719532554258,0.5933456561922366,0.1308411214953271
1188,1640.0,1509.0,1384.0,718.0,113.0,0.9201219512195122,0.9171636845593109,0.5187861271676301,0.1573816155988858
1189,1828.0,1681.0,1517.0,688.0,92.0,0.9195842450765864,0.9024390243902439,0.4535266974291364,0.13372093023255813
1190,2581.0,2375.0,2095.0,1057.0,151.0,0.9201859744285161,0.8821052631578947,0.5045346062052506,0.14285714285714285
1191,1859.0,1361.0,1228.0,657.0,48.0,0.7321140398063475,0.9022777369581191,0.5350162866449512,0.0730593607305936
1192,2240.0,1572.0,1385.0,599.0,57.0,0.7017857142857142,0.8810432569974554,0.43249097472924186,0.09515859766277128
1193,2426.0,2232.0,2059.0,777.0,90.0,0.920032976092333,0.9224910394265233,0.3773676542010685,0.11583011583011583
1194,1900.0,1324.0,1185.0,484.0,58.0,0.6968421052631579,0.8950151057401813,0.4084388185654008,0.11983471074380166
1195,3379.0,3109.0,2851.0,1573.0,146.0,0.9200947025747263,0.9170151174010936,0.5517362329007366,0.09281627463445645
1196,1555.0,1200.0,1118.0,648.0,79.0,0.7717041800643086,0.9316666666666666,0.5796064400715564,0.12191358024691358
1197,1094.0,1006.0,905.0,416.0,42.0,0.9195612431444241,0.8996023856858847,0.45966850828729283,0.10096153846153846
1198,2906.0,2479.0,2291.0,1059.0,172.0,0.8530626290433586,0.9241629689390883,0.4622435617634221,0.16241737488196412
1199,2583.0,2058.0,1916.0,1049.0,131.0,0.7967479674796748,0.9310009718172984,0.5474947807933194,0.12488083889418494
1200,2821.0,2595.0,2414.0,1102.0,95.0,0.9198865650478554,0.9302504816955685,0.45650372825186414,0.08620689655172414
1201,2326.0,2140.0,1944.0,1120.0,172.0,0.9200343938091143,0.908411214953271,0.5761316872427984,0.15357142857142858
1202,1842.0,1695.0,1579.0,484.0,42.0,0.9201954397394136,0.9315634218289085,0.3065231158961368,0.08677685950413223
1203,1688.0,1214.0,1041.0,398.0,44.0,0.7191943127962085,0.857495881383855,0.38232468780019213,0.11055276381909548
1204,1379.0,1269.0,1127.0,495.0,64.0,0.9202320522117476,0.888100866824271,0.4392191659272405,0.1292929292929293
1205,2316.0,2131.0,1895.0,848.0,133.0,0.9201208981001727,0.8892538714218676,0.4474934036939314,0.15683962264150944
1206,2170.0,1520.0,1402.0,561.0,86.0,0.7004608294930875,0.9223684210526316,0.40014265335235377,0.1532976827094474
1207,2578.0,2372.0,2203.0,641.0,87.0,0.9200930954228084,0.928752107925801,0.2909668633681344,0.1357254290171607
1208,2167.0,1994.0,1790.0,740.0,75.0,0.9201661282879557,0.8976930792377131,0.4134078212290503,0.10135135135135136
1209,3169.0,2915.0,2729.0,1287.0,161.0,0.9198485326601451,0.9361921097770154,0.47160131916452913,0.1250971250971251
1210,1705.0,1568.0,1448.0,523.0,74.0,0.9196480938416423,0.923469387755102,0.3611878453038674,0.14149139579349904
1211,1744.0,1604.0,1460.0,604.0,69.0,0.9197247706422018,0.9102244389027432,0.4136986301369863,0.11423841059602649
1212,2557.0,1826.0,1615.0,956.0,142.0,0.7141181071568244,0.884446878422782,0.5919504643962848,0.14853556485355648
1213,1873.0,1723.0,1570.0,836.0,117.0,0.9199145755472504,0.9112013929193268,0.532484076433121,0.13995215311004786
1214,8398.0,7727.0,7141.0,2889.0,303.0,0.9201000238151941,0.9241620292480911,0.40456518694860666,0.10488058151609553
1215,3185.0,2683.0,2392.0,1378.0,260.0,0.8423861852433281,0.8915393216548639,0.5760869565217391,0.18867924528301888
1216,2463.0,2266.0,1981.0,989.0,117.0,0.9200162403572879,0.8742277140335393,0.49924280666330134,0.11830131445904954
1217,1995.0,1483.0,1334.0,723.0,72.0,0.7433583959899749,0.899527983816588,0.5419790104947526,0.0995850622406639
1218,1167.0,1074.0,991.0,503.0,59.0,0.9203084832904884,0.9227188081936686,0.5075681130171544,0.1172962226640159
1219,1724.0,1586.0,1438.0,623.0,59.0,0.919953596287703,0.9066834804539723,0.433240611961057,0.09470304975922954
1220,2127.0,1957.0,1763.0,746.0,81.0,0.920075223319229,0.9008686765457332,0.4231423709585933,0.10857908847184987
1221,1526.0,1017.0,937.0,402.0,39.0,0.6664482306684142,0.9213372664700098,0.42902881536819637,0.09701492537313433
1222,2009.0,1366.0,1211.0,674.0,76.0,0.679940268790443,0.8865300146412884,0.5565648224607762,0.11275964391691394
1223,2512.0,2107.0,1858.0,528.0,62.0,0.8387738853503185,0.8818224964404366,0.28417653390742736,0.11742424242424243
1224,3535.0,2749.0,2497.0,985.0,104.0,0.7776520509193776,0.9083303019279738,0.39447336804165,0.10558375634517767
1225,1912.0,1759.0,1580.0,605.0,64.0,0.9199790794979079,0.8982376350198976,0.3829113924050633,0.10578512396694215
1226,2126.0,1956.0,1736.0,796.0,52.0,0.9200376293508937,0.8875255623721882,0.45852534562211983,0.06532663316582915
1227,2268.0,2087.0,1899.0,922.0,155.0,0.9201940035273368,0.9099185433636799,0.4855186940494997,0.1681127982646421
1228,2807.0,2582.0,2360.0,1113.0,173.0,0.9198432490203063,0.9140201394268009,0.4716101694915254,0.1554357592093441
1229,3056.0,2811.0,2547.0,1170.0,168.0,0.9198298429319371,0.9060832443970117,0.45936395759717313,0.14358974358974358
1230,1948.0,1301.0,1167.0,421.0,38.0,0.667864476386037,0.8970023059185243,0.3607540702656384,0.09026128266033254
1231,1127.0,1037.0,954.0,343.0,57.0,0.9201419698314108,0.9199614271938283,0.35953878406708595,0.1661807580174927
1232,1997.0,1837.0,1669.0,761.0,127.0,0.9198798197295944,0.9085465432770822,0.4559616536848412,0.16688567674113008
1233,2951.0,2715.0,2491.0,1027.0,79.0,0.9200271094544222,0.9174953959484347,0.4122842232035327,0.07692307692307693
1234,2316.0,1921.0,1760.0,1184.0,184.0,0.8294473229706391,0.9161894846434149,0.6727272727272727,0.1554054054054054
1235,2359.0,1944.0,1769.0,574.0,63.0,0.8240779991521832,0.9099794238683128,0.3244771057094404,0.10975609756097561
1236,2144.0,1455.0,1297.0,678.0,138.0,0.6786380597014925,0.8914089347079038,0.5227447956823439,0.20353982300884957
1237,1753.0,1613.0,1440.0,799.0,100.0,0.9201369081574444,0.8927464352138872,0.5548611111111111,0.1251564455569462
1238,1760.0,1346.0,1249.0,523.0,47.0,0.7647727272727273,0.9279346210995543,0.4187349879903923,0.08986615678776291
1239,1388.0,1277.0,1148.0,356.0,38.0,0.920028818443804,0.898981989036805,0.31010452961672474,0.10674157303370786
1240,2673.0,2416.0,2194.0,1301.0,176.0,0.9038533482977927,0.9081125827814569,0.5929808568824065,0.13528055342044581
1241,2345.0,2157.0,1941.0,746.0,88.0,0.9198294243070363,0.8998609179415855,0.38433797011849563,0.11796246648793565
1242,3120.0,2871.0,2612.0,1011.0,218.0,0.9201923076923076,0.9097875304771856,0.38705972434915775,0.21562809099901087
1243,1949.0,1773.0,1609.0,819.0,136.0,0.909697280656747,0.9075014100394811,0.5090118085767558,0.16605616605616605
1244,2714.0,2337.0,2124.0,933.0,96.0,0.8610906411201179,0.9088575096277278,0.4392655367231638,0.10289389067524116
1245,2174.0,2000.0,1851.0,782.0,72.0,0.9199632014719411,0.9255,0.42247433819556995,0.09207161125319693
1246,2440.0,1433.0,1297.0,596.0,53.0,0.5872950819672131,0.9050942079553385,0.45952197378565923,0.08892617449664429
1247,1762.0,1399.0,1264.0,580.0,90.0,0.7939841089670828,0.9035025017869907,0.4588607594936709,0.15517241379310345
1248,2491.0,1937.0,1742.0,923.0,111.0,0.7775993576876756,0.8993288590604027,0.5298507462686567,0.12026002166847237
1249,1881.0,1731.0,1583.0,843.0,133.0,0.9202551834130781,0.9145002888503755,0.5325331648768161,0.15776986951364175
1250,3029.0,2787.0,2556.0,1176.0,125.0,0.9201056454275338,0.9171151776103337,0.460093896713615,0.10629251700680271
1251,1480.0,998.0,892.0,426.0,44.0,0.6743243243243243,0.8937875751503006,0.47757847533632286,0.10328638497652583
1252,1695.0,1453.0,1343.0,526.0,110.0,0.8572271386430679,0.9242945629731589,0.39166046165301566,0.20912547528517111
1253,2244.0,1977.0,1781.0,879.0,81.0,0.8810160427807486,0.9008598887202832,0.493542953396968,0.09215017064846416
1254,1872.0,1722.0,1563.0,727.0,113.0,0.9198717948717948,0.9076655052264808,0.46513115802943056,0.15543328748280605
1255,2656.0,2097.0,1858.0,571.0,49.0,0.7895331325301205,0.8860276585598474,0.30731969860064584,0.08581436077057793
1256,718.0,661.0,573.0,291.0,45.0,0.9206128133704735,0.8668683812405447,0.5078534031413613,0.15463917525773196
1257,2718.0,2405.0,2203.0,798.0,75.0,0.8848417954378219,0.916008316008316,0.3622333182024512,0.09398496240601503
1258,2161.0,1607.0,1473.0,627.0,66.0,0.7436372049976863,0.9166148102053516,0.4256619144602851,0.10526315789473684
1259,2054.0,1889.0,1715.0,921.0,129.0,0.9196689386562804,0.9078877713075701,0.5370262390670554,0.14006514657980457
1260,2383.0,2050.0,1875.0,930.0,132.0,0.8602601762484263,0.9146341463414634,0.496,0.14193548387096774
1261,2462.0,2265.0,1989.0,1128.0,111.0,0.9199837530463039,0.8781456953642384,0.5671191553544495,0.09840425531914894
1262,2140.0,1968.0,1834.0,958.0,144.0,0.9196261682242991,0.931910569105691,0.5223555070883316,0.15031315240083507
1263,2976.0,2655.0,2333.0,722.0,83.0,0.8921370967741935,0.8787193973634652,0.30947278182597515,0.1149584487534626
1264,1711.0,1574.0,1431.0,838.0,122.0,0.9199298655756867,0.909148665819568,0.5856044723969253,0.14558472553699284
1265,4434.0,4079.0,3684.0,1626.0,150.0,0.9199368516012629,0.9031625398381956,0.44136807817589574,0.09225092250922509
1266,1966.0,1809.0,1610.0,611.0,97.0,0.9201424211597151,0.8899944720840243,0.3795031055900621,0.15875613747954173
1267,2240.0,1588.0,1451.0,911.0,83.0,0.7089285714285715,0.913727959697733,0.627842866988284,0.09110867178924259
1268,3069.0,2824.0,2540.0,1235.0,131.0,0.9201694362984686,0.8994334277620396,0.4862204724409449,0.10607287449392712
1269,2253.0,1402.0,1254.0,428.0,69.0,0.6222814025743453,0.8944365192582026,0.3413078149920255,0.16121495327102803
1270,1938.0,1419.0,1271.0,836.0,114.0,0.7321981424148607,0.8957011980267794,0.6577498033044846,0.13636363636363635
1271,2002.0,1842.0,1606.0,983.0,113.0,0.9200799200799201,0.8718783930510315,0.612079701120797,0.11495422177009156
1272,2133.0,1962.0,1793.0,912.0,136.0,0.919831223628692,0.9138634046890928,0.5086447295036252,0.14912280701754385
1273,3122.0,2217.0,1981.0,828.0,112.0,0.7101217168481743,0.8935498421290031,0.41797072185764766,0.13526570048309178
1274,2671.0,2382.0,2208.0,1236.0,201.0,0.89180082366155,0.9269521410579346,0.5597826086956522,0.16262135922330098
1275,1587.0,1460.0,1324.0,498.0,64.0,0.9199747952110902,0.9068493150684932,0.37613293051359514,0.1285140562248996
1276,2473.0,2252.0,2031.0,1037.0,145.0,0.9106348564496562,0.9018650088809946,0.5105859182668636,0.1398264223722276
1277,2916.0,2683.0,2428.0,1204.0,80.0,0.9200960219478738,0.9049571375326128,0.4958813838550247,0.0664451827242525
1278,3013.0,2772.0,2537.0,1430.0,122.0,0.9200132758048457,0.9152236652236653,0.5636578636184469,0.08531468531468532
1279,2135.0,1964.0,1797.0,1218.0,183.0,0.9199063231850118,0.914969450101833,0.67779632721202,0.15024630541871922
1280,1539.0,1416.0,1326.0,669.0,75.0,0.9200779727095516,0.9364406779661016,0.504524886877828,0.11210762331838565
1281,2392.0,2201.0,1964.0,1094.0,127.0,0.9201505016722408,0.8923216719672876,0.5570264765784114,0.11608775137111517
1282,2438.0,1586.0,1487.0,971.0,122.0,0.6505332239540607,0.937578814627995,0.6529926025554809,0.12564366632337795
1283,1955.0,1456.0,1322.0,490.0,35.0,0.7447570332480818,0.907967032967033,0.37065052950075644,0.07142857142857142
1284,2882.0,2290.0,2013.0,683.0,78.0,0.794587092297016,0.8790393013100437,0.3392945851962245,0.11420204978038068
1285,2891.0,2659.0,2481.0,1075.0,291.0,0.9197509512279488,0.9330575404287326,0.4332930270052398,0.27069767441860465
1286,1562.0,1437.0,1301.0,961.0,107.0,0.9199743918053778,0.9053583855254002,0.7386625672559569,0.1113423517169615
1287,2444.0,1554.0,1390.0,723.0,104.0,0.6358428805237316,0.8944658944658944,0.5201438848920863,0.14384508990318118
1288,2256.0,2075.0,1906.0,1010.0,72.0,0.9197695035460993,0.9185542168674699,0.5299055613850997,0.07128712871287128
1289,2236.0,2057.0,1833.0,814.0,104.0,0.9199463327370304,0.8911035488575596,0.4440807419530824,0.12776412776412777
1290,2647.0,2435.0,2308.0,1131.0,110.0,0.9199093313184737,0.9478439425051335,0.49003466204506063,0.09725906277630415
1291,2469.0,2271.0,1985.0,807.0,122.0,0.9198055893074119,0.8740642888595332,0.4065491183879093,0.15117719950433706
1292,3042.0,2747.0,2540.0,831.0,139.0,0.9030243261012492,0.9246450673461959,0.32716535433070865,0.16726835138387486
1293,2331.0,2144.0,1936.0,933.0,79.0,0.9197769197769198,0.9029850746268657,0.4819214876033058,0.08467309753483387
1294,1812.0,1504.0,1343.0,614.0,74.0,0.8300220750551877,0.8929521276595744,0.4571854058078928,0.12052117263843648
1295,1830.0,1165.0,1060.0,511.0,48.0,0.6366120218579235,0.9098712446351931,0.4820754716981132,0.09393346379647749
1296,2193.0,2017.0,1851.0,560.0,52.0,0.9197446420428637,0.9176995537927616,0.302539168017288,0.09285714285714286
1297,2502.0,2302.0,2078.0,814.0,98.0,0.9200639488409272,0.9026933101650738,0.3917228103946102,0.12039312039312039
1298,2161.0,1989.0,1829.0,665.0,141.0,0.9204072188801481,0.9195575666163901,0.3635866593767086,0.21203007518796993
1299,1471.0,1282.0,1192.0,578.0,83.0,0.8715159755268524,0.9297971918876755,0.4848993288590604,0.14359861591695502
1300,1975.0,1770.0,1607.0,557.0,56.0,0.8962025316455696,0.907909604519774,0.3466085874299938,0.10053859964093358
1301,2746.0,2526.0,2420.0,719.0,80.0,0.9198834668608885,0.9580364212193191,0.29710743801652895,0.11126564673157163
1302,1519.0,1214.0,1119.0,401.0,44.0,0.7992100065832785,0.9217462932454695,0.3583556747095621,0.10972568578553615
1303,2326.0,2112.0,1919.0,780.0,61.0,0.9079965606190885,0.9086174242424242,0.4064616988014591,0.0782051282051282
1304,2472.0,2076.0,1840.0,758.0,110.0,0.8398058252427184,0.8863198458574181,0.41195652173913044,0.14511873350923482
1305,3225.0,2828.0,2585.0,1245.0,85.0,0.8768992248062015,0.9140735502121641,0.4816247582205029,0.06827309236947791
1306,1814.0,1669.0,1461.0,647.0,84.0,0.9200661521499449,0.8753744757339724,0.44284736481861736,0.12982998454404945
1307,1548.0,1425.0,1345.0,565.0,87.0,0.9205426356589147,0.9438596491228071,0.4200743494423792,0.15398230088495576
1308,2345.0,1602.0,1451.0,853.0,71.0,0.6831556503198294,0.9057428214731585,0.5878704341833219,0.08323563892145369
1309,2165.0,1853.0,1653.0,814.0,89.0,0.8558891454965358,0.8920669185105234,0.4924379915305505,0.10933660933660934
1310,2333.0,1735.0,1511.0,796.0,95.0,0.7436776682383197,0.870893371757925,0.5268034414295168,0.11934673366834171
1311,2397.0,2206.0,1892.0,943.0,94.0,0.9203170629954109,0.85766092475068,0.49841437632135305,0.09968186638388123
1312,3217.0,2211.0,1980.0,954.0,91.0,0.6872862915760025,0.8955223880597015,0.4818181818181818,0.09538784067085954
1313,3045.0,2755.0,2444.0,806.0,108.0,0.9047619047619048,0.8871143375680581,0.32978723404255317,0.13399503722084366
1314,1932.0,1595.0,1433.0,612.0,59.0,0.8255693581780539,0.8984326018808777,0.427076064200977,0.09640522875816994
1315,2017.0,1855.0,1715.0,808.0,91.0,0.9196826970748636,0.9245283018867925,0.47113702623906706,0.11262376237623763
1316,1999.0,1839.0,1652.0,737.0,73.0,0.919959979989995,0.8983143012506797,0.44612590799031476,0.09905020352781546
1317,2043.0,1880.0,1783.0,838.0,81.0,0.9202153695545766,0.948404255319149,0.4699943914750421,0.09665871121718377
1318,2458.0,2262.0,2011.0,954.0,141.0,0.9202603742880391,0.8890362511052167,0.47439085032322226,0.14779874213836477
1319,1877.0,1727.0,1508.0,520.0,57.0,0.9200852424080981,0.8731905037637522,0.3448275862068966,0.10961538461538461
1320,1816.0,1671.0,1549.0,609.0,98.0,0.9201541850220264,0.9269898264512269,0.3931568754034861,0.16091954022988506
1321,2613.0,2404.0,2084.0,1105.0,149.0,0.9200153080750095,0.8668885191347754,0.5302303262955854,0.134841628959276
1322,1435.0,1320.0,1189.0,530.0,73.0,0.9198606271777003,0.9007575757575758,0.44575273338940286,0.13773584905660377
1323,1323.0,1171.0,1054.0,411.0,50.0,0.8851095993953136,0.9000853970964987,0.3899430740037951,0.12165450121654502
1324,2552.0,1461.0,1359.0,477.0,39.0,0.5724921630094044,0.9301848049281314,0.3509933774834437,0.08176100628930817
1325,2580.0,2373.0,2203.0,1212.0,127.0,0.9197674418604651,0.9283607248209018,0.5501588742623695,0.10478547854785479
1326,2009.0,1383.0,1255.0,518.0,77.0,0.6884021901443504,0.9074475777295734,0.4127490039840637,0.14864864864864866
