Date,Campaign,Ad Group,Impressions,Clicks,CTR,Avg CPM,Avg CPC,Cost,Avg Position,Conversions,Cost / Conversion
"07 February, 2013",Mountain Bikes,Common Keywords,6209,30,0.48%,$5.92,$1.23,$36.79,4.1,6,$6.13
"07 February, 2013",Mountain Bikes,Athletic Bikes,6606,49,0.74%,$7.48,$1.01,$49.42,3.8,13,$3.8
"07 February, 2013",Mountain Bikes,Adult Bikes,6656,89,1.34%,$32.51,$2.43,$216.39,1.1,6,$36.06
"07 February, 2013",Mountain Bikes,Kids Bikes,9133,73,0.80%,$14.88,$1.86,$135.89,1.6,9,$15.1
"08 February, 2013",Mountain Bikes,Common Keywords,6795,65,0.96%,$20.77,$2.17,$141.1,3.6,14,$10.08
"08 February, 2013",Mountain Bikes,Athletic Bikes,8441,68,0.81%,$8.52,$1.06,$71.92,3.8,13,$5.53
"08 February, 2013",Mountain Bikes,Adult Bikes,8667,31,0.36%,$6.03,$1.68,$52.22,4,14,$3.73
"08 February, 2013",Mountain Bikes,Kids Bikes,6966,91,1.31%,$27.43,$2.1,$191.08,1.4,11,$17.37
"09 February, 2013",Mountain Bikes,Common Keywords,7951,38,0.48%,$10.84,$2.27,$86.18,3.7,13,$6.63
"09 February, 2013",Mountain Bikes,Athletic Bikes,9140,42,0.46%,$7.33,$1.59,$66.95,3.8,13,$5.15
"09 February, 2013",Mountain Bikes,Adult Bikes,6847,45,0.66%,$14.01,$2.13,$95.95,4.5,8,$11.99
"09 February, 2013",Mountain Bikes,Kids Bikes,8348,99,1.19%,$27.63,$2.33,$230.64,1.5,9,$25.63
"10 February, 2013",Mountain Bikes,Common Keywords,8084,35,0.43%,$5.83,$1.35,$47.13,4.8,13,$3.63
"10 February, 2013",Mountain Bikes,Athletic Bikes,8226,87,1.06%,$20.51,$1.94,$168.72,3.6,9,$18.75
"10 February, 2013",Mountain Bikes,Adult Bikes,9397,39,0.42%,$10.25,$2.47,$96.36,4.4,15,$6.42
"10 February, 2013",Mountain Bikes,Kids Bikes,7166,43,0.60%,$8.25,$1.37,$59.1,1.7,8,$7.39
"11 February, 2013",Mountain Bikes,Common Keywords,6540,30,0.46%,$4.26,$0.93,$27.83,4.4,9,$3.09
"11 February, 2013",Mountain Bikes,Athletic Bikes,6581,83,1.26%,$7.05,$0.56,$46.4,3.2,3,$15.47
"11 February, 2013",Mountain Bikes,Adult Bikes,8917,50,0.56%,$11.56,$2.06,$103.05,4.3,13,$7.93
"11 February, 2013",Mountain Bikes,Kids Bikes,6711,90,1.34%,$23.89,$1.78,$160.31,1.5,15,$10.69
"12 February, 2013",Mountain Bikes,Common Keywords,9306,61,0.66%,$10.01,$1.53,$93.13,4.5,9,$10.35
"12 February, 2013",Mountain Bikes,Athletic Bikes,6293,68,1.08%,$23.36,$2.16,$146.99,3.4,13,$11.31
"12 February, 2013",Mountain Bikes,Adult Bikes,8869,33,0.37%,$9.18,$2.47,$81.45,4.3,5,$16.29
"12 February, 2013",Mountain Bikes,Kids Bikes,6435,39,0.61%,$6.2,$1.02,$39.9,1.3,9,$4.43
"13 February, 2013",Mountain Bikes,Common Keywords,7348,79,1.08%,$20.69,$1.92,$152.02,4.1,9,$16.89
"13 February, 2013",Mountain Bikes,Athletic Bikes,8371,52,0.62%,$5.25,$0.85,$43.98,3.6,7,$6.28
"13 February, 2013",Mountain Bikes,Adult Bikes,7939,56,0.71%,$17.45,$2.47,$138.53,4.4,6,$23.09
"13 February, 2013",Mountain Bikes,Kids Bikes,7405,80,1.08%,$15.44,$1.43,$114.31,1.3,12,$9.53
"14 February, 2013",Mountain Bikes,Common Keywords,7948,58,0.73%,$14.37,$1.97,$114.23,4.6,3,$38.08
"14 February, 2013",Mountain Bikes,Athletic Bikes,6828,61,0.89%,$7.88,$0.88,$53.81,3.7,4,$13.45
"14 February, 2013",Mountain Bikes,Adult Bikes,8286,32,0.39%,$7.57,$1.96,$62.7,4.4,7,$8.96
"14 February, 2013",Mountain Bikes,Kids Bikes,7197,35,0.49%,$10.18,$2.09,$73.28,2.8,10,$7.33
"15 February, 2013",Mountain Bikes,Common Keywords,8850,99,1.12%,$24.86,$2.22,$219.97,4.4,9,$24.44
"15 February, 2013",Mountain Bikes,Athletic Bikes,8061,34,0.42%,$2.43,$0.58,$19.62,3.6,8,$2.45
"15 February, 2013",Mountain Bikes,Adult Bikes,8879,86,0.97%,$12.89,$1.33,$114.43,4.4,5,$22.89
"15 February, 2013",Mountain Bikes,Kids Bikes,9565,87,0.91%,$12.6,$1.38,$120.47,1.5,7,$17.21
"16 February, 2013",Mountain Bikes,Common Keywords,6155,62,1.01%,$21,$2.08,$129.26,4.1,9,$14.36
"16 February, 2013",Mountain Bikes,Athletic Bikes,8148,55,0.68%,$7.04,$1.04,$57.39,3.7,8,$7.17
"16 February, 2013",Mountain Bikes,Adult Bikes,6489,77,1.19%,$19.76,$1.67,$128.24,4.3,15,$8.55
"16 February, 2013",Mountain Bikes,Kids Bikes,9081,49,0.54%,$11.94,$2.21,$108.44,1.8,10,$10.84
"17 February, 2013",Mountain Bikes,Common Keywords,9497,64,0.67%,$9.03,$1.34,$85.75,3.8,6,$14.29
"17 February, 2013",Mountain Bikes,Athletic Bikes,7345,83,1.13%,$8.61,$0.76,$63.25,3.2,8,$7.91
"17 February, 2013",Mountain Bikes,Adult Bikes,9752,70,0.72%,$7.1,$0.99,$69.2,4.4,14,$4.94
"17 February, 2013",Mountain Bikes,Kids Bikes,6723,45,0.67%,$16.37,$2.45,$110.06,2.3,9,$12.23
"18 February, 2013",Mountain Bikes,Common Keywords,6829,36,0.53%,$10.06,$1.91,$68.67,5.3,9,$7.63
"18 February, 2013",Mountain Bikes,Athletic Bikes,6915,49,0.71%,$10.25,$1.45,$70.9,3.4,6,$11.82
"18 February, 2013",Mountain Bikes,Adult Bikes,9709,70,0.72%,$8.01,$1.11,$77.78,4.1,9,$8.64
"18 February, 2013",Mountain Bikes,Kids Bikes,8856,64,0.72%,$6.44,$0.89,$57.08,1.1,5,$11.42
"19 February, 2013",Mountain Bikes,Common Keywords,7291,80,1.10%,$23.67,$2.16,$172.59,5.1,3,$57.53
"19 February, 2013",Mountain Bikes,Athletic Bikes,7105,67,0.94%,$19.48,$2.07,$138.43,3.5,9,$15.38
"19 February, 2013",Mountain Bikes,Adult Bikes,8101,30,0.37%,$3.07,$0.83,$24.9,4.1,6,$4.15
"19 February, 2013",Mountain Bikes,Kids Bikes,9696,73,0.75%,$18.07,$2.4,$175.22,1.7,11,$15.93
"20 February, 2013",Mountain Bikes,Common Keywords,7101,53,0.75%,$18.17,$2.43,$129.05,4.9,4,$32.26
"20 February, 2013",Mountain Bikes,Athletic Bikes,6198,44,0.71%,$9.28,$1.31,$57.49,3.6,8,$7.19
"20 February, 2013",Mountain Bikes,Adult Bikes,9458,67,0.71%,$15.16,$2.14,$143.39,4.1,9,$15.93
"20 February, 2013",Mountain Bikes,Kids Bikes,8934,46,0.51%,$3.64,$0.71,$32.55,1.1,5,$6.51
"21 February, 2013",Mountain Bikes,Common Keywords,7439,35,0.47%,$11.41,$2.42,$84.87,4.9,4,$21.22
"21 February, 2013",Mountain Bikes,Athletic Bikes,8377,47,0.56%,$11.98,$2.14,$100.36,3.5,12,$8.36
"21 February, 2013",Mountain Bikes,Adult Bikes,6595,67,1.02%,$14.26,$1.4,$94.02,4.1,5,$18.8
"21 February, 2013",Mountain Bikes,Kids Bikes,7698,57,0.74%,$4.58,$0.62,$35.23,1.1,9,$3.91
"22 February, 2013",Mountain Bikes,Common Keywords,9606,38,0.40%,$5.68,$1.43,$54.52,4.8,13,$4.19
"22 February, 2013",Mountain Bikes,Athletic Bikes,7528,32,0.43%,$6.77,$1.59,$50.98,3.5,12,$4.25
"22 February, 2013",Mountain Bikes,Adult Bikes,8092,96,1.19%,$15.06,$1.27,$121.89,4,13,$9.38
"22 February, 2013",Mountain Bikes,Kids Bikes,8273,80,0.97%,$17.76,$1.84,$146.95,1.5,14,$10.5
"23 February, 2013",Mountain Bikes,Common Keywords,6023,82,1.36%,$12.43,$0.91,$74.89,4.7,13,$5.76
"23 February, 2013",Mountain Bikes,Athletic Bikes,9757,31,0.32%,$3.62,$1.14,$35.3,3.6,5,$7.06
"23 February, 2013",Mountain Bikes,Adult Bikes,6498,36,0.55%,$9.72,$1.75,$63.14,4.1,13,$4.86
"23 February, 2013",Mountain Bikes,Kids Bikes,8077,84,1.04%,$15.79,$1.52,$127.54,1.7,8,$15.94
"24 February, 2013",Mountain Bikes,Common Keywords,7588,96,1.27%,$25.16,$1.99,$190.9,4.9,8,$23.86
"24 February, 2013",Mountain Bikes,Athletic Bikes,8125,60,0.74%,$9.61,$1.3,$78.06,3.3,9,$8.67
"24 February, 2013",Mountain Bikes,Adult Bikes,8917,72,0.81%,$14.42,$1.79,$128.6,4,14,$9.19
"24 February, 2013",Mountain Bikes,Kids Bikes,7148,50,0.70%,$16.57,$2.37,$118.44,1.1,5,$23.69
"25 February, 2013",Mountain Bikes,Common Keywords,9867,62,0.63%,$8.26,$1.32,$81.53,4.9,13,$6.27
"25 February, 2013",Mountain Bikes,Athletic Bikes,8017,53,0.66%,$7.62,$1.15,$61.13,3.7,7,$8.73
"25 February, 2013",Mountain Bikes,Adult Bikes,7937,41,0.52%,$12.49,$2.42,$99.12,4,6,$16.52
"25 February, 2013",Mountain Bikes,Kids Bikes,7293,36,0.49%,$7.74,$1.57,$56.45,1.9,12,$4.7
"26 February, 2013",Mountain Bikes,Common Keywords,7260,35,0.48%,$10.51,$2.18,$76.33,4.7,6,$12.72
"26 February, 2013",Mountain Bikes,Athletic Bikes,8269,74,0.89%,$17.84,$1.99,$147.51,3.5,14,$10.54
"26 February, 2013",Mountain Bikes,Adult Bikes,6789,41,0.60%,$6.4,$1.06,$43.46,4,6,$7.24
"26 February, 2013",Mountain Bikes,Kids Bikes,7692,65,0.85%,$10.4,$1.23,$80.01,1.3,15,$5.33
"27 February, 2013",Mountain Bikes,Common Keywords,6269,60,0.96%,$17.82,$1.86,$111.69,4.7,11,$10.15
"27 February, 2013",Mountain Bikes,Athletic Bikes,7151,35,0.49%,$2.46,$0.5,$17.6,2.8,3,$5.87
"27 February, 2013",Mountain Bikes,Adult Bikes,8624,62,0.72%,$12.05,$1.68,$103.91,3.5,4,$25.98
"27 February, 2013",Mountain Bikes,Kids Bikes,9880,62,0.63%,$9.31,$1.48,$91.93,1.2,15,$6.13
"28 February, 2013",Mountain Bikes,Common Keywords,8934,38,0.43%,$6.4,$1.5,$57.15,4.2,6,$9.53
"28 February, 2013",Mountain Bikes,Athletic Bikes,9816,79,0.80%,$9.29,$1.15,$91.19,2.8,10,$9.12
"28 February, 2013",Mountain Bikes,Adult Bikes,8218,96,1.17%,$13.48,$1.15,$110.77,3,11,$10.07
"28 February, 2013",Mountain Bikes,Kids Bikes,7703,90,1.17%,$20.38,$1.74,$156.96,1.2,4,$39.24
"01 March, 2013",Mountain Bikes,Common Keywords,6285,100,1.59%,$14.54,$0.91,$91.39,3.9,4,$22.85
"01 March, 2013",Mountain Bikes,Athletic Bikes,6650,85,1.28%,$26.54,$2.08,$176.47,3,13,$13.57
"01 March, 2013",Mountain Bikes,Adult Bikes,9254,30,0.32%,$5.44,$1.68,$50.3,1.4,9,$5.59
"01 March, 2013",Mountain Bikes,Kids Bikes,8228,40,0.49%,$4.83,$0.99,$39.7,2.8,5,$7.94
"02 March, 2013",Mountain Bikes,Common Keywords,7686,93,1.21%,$23.35,$1.93,$179.5,3.7,15,$11.97
"02 March, 2013",Mountain Bikes,Athletic Bikes,6820,59,0.87%,$9.34,$1.08,$63.68,2.4,12,$5.31
"02 March, 2013",Mountain Bikes,Adult Bikes,6729,97,1.44%,$8.93,$0.62,$60.09,1.6,7,$8.58
"02 March, 2013",Mountain Bikes,Kids Bikes,8267,85,1.03%,$12.38,$1.2,$102.34,2.5,13,$7.87
"03 March, 2013",Mountain Bikes,Common Keywords,8512,45,0.53%,$3.82,$0.72,$32.51,4.2,9,$3.61
"03 March, 2013",Mountain Bikes,Athletic Bikes,9696,48,0.50%,$8.34,$1.68,$80.88,2.7,5,$16.18
"03 March, 2013",Mountain Bikes,Adult Bikes,6245,53,0.85%,$13.87,$1.63,$86.63,1.5,8,$10.83
"03 March, 2013",Mountain Bikes,Kids Bikes,7913,77,0.97%,$21.77,$2.24,$172.25,2.6,3,$57.42
"04 March, 2013",Mountain Bikes,Common Keywords,9806,47,0.48%,$7.52,$1.57,$73.7,4.3,8,$9.21
"04 March, 2013",Mountain Bikes,Athletic Bikes,6347,89,1.40%,$7.25,$0.52,$46.03,2.6,13,$3.54
"04 March, 2013",Mountain Bikes,Adult Bikes,7151,79,1.10%,$11.07,$1,$79.14,1.6,3,$26.38
"04 March, 2013",Mountain Bikes,Kids Bikes,8458,77,0.91%,$19.73,$2.17,$166.9,2.3,15,$11.13
"05 March, 2013",Mountain Bikes,Common Keywords,8002,53,0.66%,$13.05,$1.97,$104.4,4.1,12,$8.7
"05 March, 2013",Mountain Bikes,Athletic Bikes,6833,39,0.57%,$7.57,$1.33,$51.7,2.2,12,$4.31
"05 March, 2013",Mountain Bikes,Adult Bikes,8670,84,0.97%,$9.45,$0.98,$81.92,1.6,12,$6.83
"05 March, 2013",Mountain Bikes,Kids Bikes,8297,75,0.90%,$15.13,$1.67,$125.52,2.4,9,$13.95
"06 March, 2013",Mountain Bikes,Common Keywords,7468,80,1.07%,$14.47,$1.35,$108.05,4.3,12,$9
"06 March, 2013",Mountain Bikes,Athletic Bikes,9278,75,0.81%,$13.36,$1.65,$123.93,2.9,13,$9.53
"06 March, 2013",Mountain Bikes,Adult Bikes,7518,58,0.77%,$4.69,$0.61,$35.28,1.7,7,$5.04
"06 March, 2013",Mountain Bikes,Kids Bikes,6489,32,0.49%,$6.69,$1.36,$43.39,2,3,$14.46
"07 March, 2013",Mountain Bikes,Common Keywords,9311,86,0.92%,$6.24,$0.68,$58.1,4.2,8,$7.26
"07 March, 2013",Mountain Bikes,Athletic Bikes,9465,31,0.33%,$5.02,$1.53,$47.49,2.2,12,$3.96
"07 March, 2013",Mountain Bikes,Adult Bikes,8100,87,1.07%,$11.48,$1.07,$92.96,1.4,14,$6.64
"07 March, 2013",Mountain Bikes,Kids Bikes,9856,38,0.39%,$4.81,$1.25,$47.4,3.2,13,$3.65
"08 March, 2013",Mountain Bikes,Common Keywords,7272,78,1.07%,$22.99,$2.14,$167.21,4.2,12,$13.93
"08 March, 2013",Mountain Bikes,Athletic Bikes,7710,62,0.80%,$14.82,$1.84,$114.29,2,6,$19.05
"08 March, 2013",Mountain Bikes,Adult Bikes,6584,93,1.41%,$32.18,$2.28,$211.85,1.6,4,$52.96
"08 March, 2013",Mountain Bikes,Kids Bikes,7675,69,0.90%,$10.55,$1.17,$81,2.5,12,$6.75
"09 March, 2013",Mountain Bikes,Common Keywords,7339,97,1.32%,$21.65,$1.64,$158.87,4.3,6,$26.48
"09 March, 2013",Mountain Bikes,Athletic Bikes,9048,92,1.02%,$7.87,$0.77,$71.17,4.1,10,$7.12
"09 March, 2013",Mountain Bikes,Adult Bikes,9702,43,0.44%,$3.01,$0.68,$29.23,2,6,$4.87
"09 March, 2013",Mountain Bikes,Kids Bikes,6848,44,0.64%,$13.03,$2.03,$89.21,2.9,13,$6.86
"10 March, 2013",Mountain Bikes,Common Keywords,7291,69,0.95%,$14.03,$1.48,$102.29,4.1,10,$10.23
"10 March, 2013",Mountain Bikes,Athletic Bikes,7213,52,0.72%,$5.33,$0.74,$38.43,3.9,10,$3.84
"10 March, 2013",Mountain Bikes,Adult Bikes,9164,51,0.56%,$3.14,$0.56,$28.74,1.7,11,$2.61
"10 March, 2013",Mountain Bikes,Kids Bikes,7201,73,1.01%,$14.13,$1.39,$101.75,2.5,6,$16.96
"11 March, 2013",Mountain Bikes,Common Keywords,8992,87,0.97%,$11.3,$1.17,$101.61,4.2,13,$7.82
"11 March, 2013",Mountain Bikes,Athletic Bikes,9719,72,0.74%,$8.98,$1.21,$87.32,3.6,7,$12.47
"11 March, 2013",Mountain Bikes,Adult Bikes,8289,35,0.42%,$7.97,$1.89,$66.07,1.8,5,$13.21
"11 March, 2013",Mountain Bikes,Kids Bikes,8422,85,1.01%,$17.73,$1.76,$149.34,2.4,8,$18.67
"12 March, 2013",Mountain Bikes,Common Keywords,6099,78,1.28%,$17.44,$1.36,$106.36,4.1,10,$10.64
"12 March, 2013",Mountain Bikes,Athletic Bikes,8734,100,1.14%,$15.98,$1.4,$139.58,4.6,5,$27.92
"12 March, 2013",Mountain Bikes,Adult Bikes,6320,39,0.62%,$8.69,$1.41,$54.9,1.8,13,$4.22
"12 March, 2013",Mountain Bikes,Kids Bikes,7880,50,0.63%,$9.43,$1.49,$74.33,2.3,13,$5.72
"13 March, 2013",Mountain Bikes,Common Keywords,7791,49,0.63%,$14.67,$2.33,$114.26,4.1,4,$28.57
"13 March, 2013",Mountain Bikes,Athletic Bikes,6548,95,1.45%,$16.04,$1.11,$105.04,3.5,8,$13.13
"13 March, 2013",Mountain Bikes,Adult Bikes,9393,34,0.36%,$6.86,$1.9,$64.43,2.4,7,$9.2
"13 March, 2013",Mountain Bikes,Kids Bikes,7613,51,0.67%,$12.22,$1.82,$93.06,1.7,3,$31.02
"14 March, 2013",Mountain Bikes,Common Keywords,6990,34,0.49%,$10.92,$2.24,$76.3,3.7,14,$5.45
"14 March, 2013",Mountain Bikes,Athletic Bikes,8895,43,0.48%,$4.21,$0.87,$37.45,2.8,12,$3.12
"14 March, 2013",Mountain Bikes,Adult Bikes,9147,86,0.94%,$23.13,$2.46,$211.54,1.5,7,$30.22
"15 March, 2013",Mountain Bikes,Common Keywords,6591,84,1.27%,$21.26,$1.67,$140.1,3.7,8,$17.51
"15 March, 2013",Mountain Bikes,Athletic Bikes,6177,56,0.91%,$10.87,$1.2,$67.14,3.8,13,$5.16
"15 March, 2013",Mountain Bikes,Adult Bikes,6904,61,0.88%,$10.09,$1.14,$69.69,1.4,10,$6.97
"15 March, 2013",Mountain Bikes,Kids Bikes,6080,41,0.67%,$7.34,$1.09,$44.65,5.5,15,$2.98
"16 March, 2013",Mountain Bikes,Common Keywords,6946,57,0.82%,$13.57,$1.65,$94.23,3.9,13,$7.25
"16 March, 2013",Mountain Bikes,Athletic Bikes,9169,63,0.69%,$11.43,$1.66,$104.76,3.1,8,$13.1
"16 March, 2013",Mountain Bikes,Adult Bikes,6609,66,1.00%,$9.9,$0.99,$65.41,2,13,$5.03
"16 March, 2013",Mountain Bikes,Kids Bikes,6265,65,1.04%,$16.64,$1.6,$104.27,2.4,3,$34.76
"17 March, 2013",Mountain Bikes,Common Keywords,6656,50,0.75%,$16.67,$2.22,$110.93,3.9,7,$15.85
"17 March, 2013",Mountain Bikes,Athletic Bikes,9492,84,0.88%,$12.19,$1.38,$115.73,4.1,10,$11.57
"17 March, 2013",Mountain Bikes,Adult Bikes,7399,44,0.59%,$5.13,$0.86,$37.94,1.6,12,$3.16
"17 March, 2013",Mountain Bikes,Kids Bikes,8497,61,0.72%,$4.15,$0.58,$35.25,1.9,5,$7.05
"18 March, 2013",Mountain Bikes,Common Keywords,8810,46,0.52%,$8.87,$1.7,$78.15,4.1,7,$11.16
"18 March, 2013",Mountain Bikes,Athletic Bikes,7439,43,0.58%,$4.22,$0.73,$31.41,5.2,15,$2.09
"18 March, 2013",Mountain Bikes,Adult Bikes,9760,47,0.48%,$5.41,$1.12,$52.82,1.9,4,$13.2
"18 March, 2013",Mountain Bikes,Kids Bikes,9811,47,0.48%,$6.07,$1.27,$59.57,2,14,$4.26
"19 March, 2013",Mountain Bikes,Common Keywords,8944,39,0.44%,$4.07,$0.93,$36.44,4,3,$12.15
"19 March, 2013",Mountain Bikes,Athletic Bikes,6094,82,1.35%,$20.06,$1.49,$122.27,4.1,14,$8.73
"19 March, 2013",Mountain Bikes,Adult Bikes,7732,49,0.63%,$8.31,$1.31,$64.21,4.8,13,$4.94
"19 March, 2013",Mountain Bikes,Kids Bikes,6387,57,0.89%,$8.29,$0.93,$52.98,1.9,9,$5.89
"20 March, 2013",Mountain Bikes,Common Keywords,7422,53,0.71%,$13.83,$1.94,$102.62,4.1,12,$8.55
"20 March, 2013",Mountain Bikes,Athletic Bikes,9206,89,0.97%,$10.8,$1.12,$99.43,3.5,11,$9.04
"20 March, 2013",Mountain Bikes,Adult Bikes,8402,55,0.65%,$8.58,$1.31,$72.06,4.1,5,$14.41
"20 March, 2013",Mountain Bikes,Kids Bikes,7136,76,1.07%,$8.24,$0.77,$58.81,2.1,5,$11.76
"21 March, 2013",Mountain Bikes,Common Keywords,9613,54,0.56%,$6.88,$1.23,$66.16,4.2,15,$4.41
"21 March, 2013",Mountain Bikes,Athletic Bikes,8319,65,0.78%,$11.34,$1.45,$94.3,4.3,15,$6.29
"21 March, 2013",Mountain Bikes,Adult Bikes,8328,76,0.91%,$7.34,$0.8,$61.11,4.6,7,$8.73
"21 March, 2013",Mountain Bikes,Kids Bikes,8551,44,0.51%,$4.69,$0.91,$40.09,1.7,11,$3.64
"22 March, 2013",Mountain Bikes,Common Keywords,6733,43,0.64%,$15.21,$2.38,$102.42,4.6,14,$7.32
"22 March, 2013",Mountain Bikes,Athletic Bikes,7166,49,0.68%,$15.47,$2.26,$110.87,4.4,4,$27.72
"22 March, 2013",Mountain Bikes,Adult Bikes,9272,85,0.92%,$6.54,$0.71,$60.63,6.1,8,$7.58
"22 March, 2013",Mountain Bikes,Kids Bikes,7061,53,0.75%,$7.98,$1.06,$56.33,1.9,11,$5.12
"23 March, 2013",Mountain Bikes,Common Keywords,8157,73,0.89%,$13.27,$1.48,$108.21,3.9,15,$7.21
"23 March, 2013",Mountain Bikes,Athletic Bikes,7622,96,1.26%,$14.98,$1.19,$114.21,3.8,6,$19.04
"23 March, 2013",Mountain Bikes,Adult Bikes,6619,87,1.31%,$25.52,$1.94,$168.91,5,6,$28.15
"23 March, 2013",Mountain Bikes,Kids Bikes,8456,40,0.47%,$6.22,$1.31,$52.59,1.9,6,$8.76
"24 March, 2013",Mountain Bikes,Common Keywords,6450,46,0.71%,$7.56,$1.06,$48.79,3.9,14,$3.48
"24 March, 2013",Mountain Bikes,Athletic Bikes,6097,30,0.49%,$4.69,$0.95,$28.62,3.8,11,$2.6
"24 March, 2013",Mountain Bikes,Adult Bikes,8561,56,0.65%,$9.93,$1.52,$84.99,4.6,6,$14.16
"24 March, 2013",Mountain Bikes,Kids Bikes,7721,54,0.70%,$4.15,$0.59,$32.05,1.9,4,$8.01
"25 March, 2013",Mountain Bikes,Common Keywords,8459,30,0.35%,$8.11,$2.29,$68.62,4,11,$6.24
"25 March, 2013",Mountain Bikes,Athletic Bikes,6676,74,1.11%,$10.61,$0.96,$70.84,3.8,3,$23.61
"25 March, 2013",Mountain Bikes,Adult Bikes,7382,36,0.49%,$10.16,$2.08,$74.98,3.7,6,$12.5
"25 March, 2013",Mountain Bikes,Kids Bikes,9844,76,0.77%,$5.22,$0.68,$51.41,1.8,4,$12.85
"26 March, 2013",Mountain Bikes,Common Keywords,7669,54,0.70%,$15.97,$2.27,$122.46,4.1,10,$12.25
"26 March, 2013",Mountain Bikes,Athletic Bikes,8341,38,0.46%,$3.31,$0.73,$27.64,3.7,6,$4.61
"26 March, 2013",Mountain Bikes,Adult Bikes,6013,54,0.90%,$19.1,$2.13,$114.85,3.9,4,$28.71
"26 March, 2013",Mountain Bikes,Kids Bikes,9268,33,0.36%,$7.61,$2.14,$70.55,2.1,9,$7.84
"27 March, 2013",Mountain Bikes,Common Keywords,9242,96,1.04%,$16.23,$1.56,$150.04,4.2,14,$10.72
"27 March, 2013",Mountain Bikes,Athletic Bikes,7417,86,1.16%,$16.51,$1.42,$122.47,4,10,$12.25
"27 March, 2013",Mountain Bikes,Adult Bikes,6310,60,0.95%,$13.56,$1.43,$85.58,4.2,12,$7.13
"27 March, 2013",Mountain Bikes,Kids Bikes,7202,38,0.53%,$5.42,$1.03,$39.06,1.8,7,$5.58
"28 March, 2013",Mountain Bikes,Common Keywords,6440,53,0.82%,$8.58,$1.04,$55.28,5.4,5,$11.06
"28 March, 2013",Mountain Bikes,Athletic Bikes,9688,59,0.61%,$12.8,$2.1,$124.04,5.1,11,$11.28
"28 March, 2013",Mountain Bikes,Adult Bikes,9901,59,0.60%,$12.52,$2.1,$123.96,5.3,15,$8.26
"28 March, 2013",Mountain Bikes,Kids Bikes,8952,96,1.07%,$25.97,$2.42,$232.52,2,14,$16.61
"29 March, 2013",Mountain Bikes,Common Keywords,8930,91,1.02%,$19.08,$1.87,$170.36,4,12,$14.2
"29 March, 2013",Mountain Bikes,Athletic Bikes,6321,86,1.36%,$27.81,$2.04,$175.77,3.1,13,$13.52
"29 March, 2013",Mountain Bikes,Adult Bikes,8762,58,0.66%,$13.94,$2.11,$122.11,1.7,11,$11.1
"29 March, 2013",Mountain Bikes,Kids Bikes,6847,69,1.01%,$14.64,$1.45,$100.27,4.1,9,$11.14
"30 March, 2013",Mountain Bikes,Common Keywords,6996,98,1.40%,$31.51,$2.25,$220.45,4,3,$73.48
"30 March, 2013",Mountain Bikes,Athletic Bikes,6734,52,0.77%,$14.33,$1.86,$96.5,3.3,15,$6.43
"30 March, 2013",Mountain Bikes,Adult Bikes,9380,99,1.06%,$9.91,$0.94,$92.92,1.6,7,$13.27
"30 March, 2013",Mountain Bikes,Kids Bikes,8049,84,1.04%,$25,$2.4,$201.26,2.7,10,$20.13
"31 March, 2013",Mountain Bikes,Common Keywords,9690,35,0.36%,$3.34,$0.92,$32.36,4,5,$6.47
"31 March, 2013",Mountain Bikes,Athletic Bikes,7938,62,0.78%,$13.67,$1.75,$108.54,2.7,7,$15.51
"31 March, 2013",Mountain Bikes,Adult Bikes,7156,37,0.52%,$4.38,$0.85,$31.38,1.4,14,$2.24
"31 March, 2013",Mountain Bikes,Kids Bikes,6439,57,0.89%,$17.32,$1.96,$111.5,4,14,$7.96
"01 April, 2013",Mountain Bikes,Common Keywords,10000,34,0.34%,$6.23,$1.83,$62.32,4.1,8,$7.79
"01 April, 2013",Mountain Bikes,Athletic Bikes,9887,100,1.01%,$5.52,$0.55,$54.59,3.6,8,$6.82
"01 April, 2013",Mountain Bikes,Adult Bikes,8742,72,0.82%,$17.67,$2.15,$154.48,5.5,6,$25.75
"01 April, 2013",Mountain Bikes,Kids Bikes,9001,54,0.60%,$8.09,$1.35,$72.8,2.3,7,$10.4
"02 April, 2013",Mountain Bikes,Common Keywords,7257,38,0.52%,$3.67,$0.7,$26.67,4.4,8,$3.33
"02 April, 2013",Mountain Bikes,Athletic Bikes,7096,93,1.31%,$27.16,$2.07,$192.71,3.2,15,$12.85
"02 April, 2013",Mountain Bikes,Adult Bikes,7706,58,0.75%,$12.48,$1.66,$96.19,5.9,10,$9.62
"02 April, 2013",Mountain Bikes,Kids Bikes,9478,89,0.94%,$11.04,$1.18,$104.6,2.7,11,$9.51
"03 April, 2013",Mountain Bikes,Common Keywords,8138,75,0.92%,$13.24,$1.44,$107.71,4.2,8,$13.46
"03 April, 2013",Mountain Bikes,Athletic Bikes,7627,47,0.62%,$13.19,$2.14,$100.63,3.7,7,$14.38
"03 April, 2013",Mountain Bikes,Adult Bikes,9004,84,0.93%,$19.15,$2.05,$172.45,5.9,3,$57.48
"03 April, 2013",Mountain Bikes,Kids Bikes,7088,34,0.48%,$3.9,$0.81,$27.64,2.6,7,$3.95
"04 April, 2013",Mountain Bikes,Common Keywords,8935,57,0.64%,$14.3,$2.24,$127.81,4.2,12,$10.65
"04 April, 2013",Mountain Bikes,Athletic Bikes,8385,83,0.99%,$17.49,$1.77,$146.67,3.7,7,$20.95
