"","date","births","wday","year","month","day","day_of_year","day_of_week"
"4452",1981-03-10,10348,"Tues",1981,3,10,70,2
"4453",1981-03-11,10184,"Wed",1981,3,11,71,3
"4454",1981-03-12,10137,"Thurs",1981,3,12,72,4
"4455",1981-03-13,9961,"Fri",1981,3,13,73,5
"4456",1981-03-14,8937,"Sat",1981,3,14,74,6
"4457",1981-03-15,8338,"Sun",1981,3,15,75,7
"4458",1981-03-16,10269,"Mon",1981,3,16,76,1
"4459",1981-03-17,10731,"Tues",1981,3,17,77,2
"4460",1981-03-18,10129,"Wed",1981,3,18,78,3
"4461",1981-03-19,10030,"Thurs",1981,3,19,79,4
"4462",1981-03-20,10184,"Fri",1981,3,20,80,5
"4463",1981-03-21,8773,"Sat",1981,3,21,81,6
"4464",1981-03-22,8458,"Sun",1981,3,22,82,7
"4465",1981-03-23,10040,"Mon",1981,3,23,83,1
"4466",1981-03-24,10453,"Tues",1981,3,24,84,2
"4467",1981-03-25,10090,"Wed",1981,3,25,85,3
"4468",1981-03-26,10193,"Thurs",1981,3,26,86,4
"4469",1981-03-27,10454,"Fri",1981,3,27,87,5
"4470",1981-03-28,8835,"Sat",1981,3,28,88,6
"4471",1981-03-29,8532,"Sun",1981,3,29,89,7
"4472",1981-03-30,10063,"Mon",1981,3,30,90,1
"4473",1981-03-31,10327,"Tues",1981,3,31,91,2
"4474",1981-04-01,9860,"Wed",1981,4,1,92,3
"4475",1981-04-02,10004,"Thurs",1981,4,2,93,4
"4476",1981-04-03,10151,"Fri",1981,4,3,94,5
"4477",1981-04-04,8888,"Sat",1981,4,4,95,6
"4478",1981-04-05,8378,"Sun",1981,4,5,96,7
"4479",1981-04-06,9988,"Mon",1981,4,6,97,1
"4480",1981-04-07,10356,"Tues",1981,4,7,98,2
"4481",1981-04-08,10034,"Wed",1981,4,8,99,3
"4482",1981-04-09,10052,"Thurs",1981,4,9,100,4
"4483",1981-04-10,10115,"Fri",1981,4,10,101,5
"4484",1981-04-11,8702,"Sat",1981,4,11,102,6
"4485",1981-04-12,8338,"Sun",1981,4,12,103,7
"4486",1981-04-13,9736,"Mon",1981,4,13,104,1
"4487",1981-04-14,10277,"Tues",1981,4,14,105,2
"4488",1981-04-15,9966,"Wed",1981,4,15,106,3
"4489",1981-04-16,9634,"Thurs",1981,4,16,107,4
"4490",1981-04-17,9593,"Fri",1981,4,17,108,5
"4491",1981-04-18,8349,"Sat",1981,4,18,109,6
"4492",1981-04-19,8122,"Sun",1981,4,19,110,7
"4493",1981-04-20,9558,"Mon",1981,4,20,111,1
"4494",1981-04-21,10155,"Tues",1981,4,21,112,2
"4495",1981-04-22,9992,"Wed",1981,4,22,113,3
"4496",1981-04-23,10078,"Thurs",1981,4,23,114,4
"4497",1981-04-24,9921,"Fri",1981,4,24,115,5
"4498",1981-04-25,8431,"Sat",1981,4,25,116,6
"4499",1981-04-26,7756,"Sun",1981,4,26,117,7
"4500",1981-04-27,9657,"Mon",1981,4,27,118,1
"4501",1981-04-28,10242,"Tues",1981,4,28,119,2
"4502",1981-04-29,9959,"Wed",1981,4,29,120,3
"4503",1981-04-30,9675,"Thurs",1981,4,30,121,4
"4504",1981-05-01,10047,"Fri",1981,5,1,122,5
"4505",1981-05-02,8329,"Sat",1981,5,2,123,6
"4506",1981-05-03,8115,"Sun",1981,5,3,124,7
"4507",1981-05-04,9755,"Mon",1981,5,4,125,1
"4508",1981-05-05,10383,"Tues",1981,5,5,126,2
"4509",1981-05-06,9884,"Wed",1981,5,6,127,3
"4510",1981-05-07,9906,"Thurs",1981,5,7,128,4
"4511",1981-05-08,10086,"Fri",1981,5,8,129,5
"4512",1981-05-09,8354,"Sat",1981,5,9,130,6
"4513",1981-05-10,8504,"Sun",1981,5,10,131,7
"4514",1981-05-11,9942,"Mon",1981,5,11,132,1
"4515",1981-05-12,10076,"Tues",1981,5,12,133,2
"4516",1981-05-13,9895,"Wed",1981,5,13,134,3
"4517",1981-05-14,10145,"Thurs",1981,5,14,135,4
"4518",1981-05-15,10195,"Fri",1981,5,15,136,5
"4519",1981-05-16,8518,"Sat",1981,5,16,137,6
"4520",1981-05-17,8194,"Sun",1981,5,17,138,7
"4521",1981-05-18,10159,"Mon",1981,5,18,139,1
"4522",1981-05-19,10309,"Tues",1981,5,19,140,2
"4523",1981-05-20,10086,"Wed",1981,5,20,141,3
"4524",1981-05-21,10182,"Thurs",1981,5,21,142,4
"4525",1981-05-22,10424,"Fri",1981,5,22,143,5
"4526",1981-05-23,8760,"Sat",1981,5,23,144,6
"4527",1981-05-24,8344,"Sun",1981,5,24,145,7
"4528",1981-05-25,8843,"Mon",1981,5,25,146,1
"4529",1981-05-26,10471,"Tues",1981,5,26,147,2
"4530",1981-05-27,10674,"Wed",1981,5,27,148,3
"4531",1981-05-28,10400,"Thurs",1981,5,28,149,4
"4532",1981-05-29,10411,"Fri",1981,5,29,150,5
"4533",1981-05-30,8852,"Sat",1981,5,30,151,6
"4534",1981-05-31,8598,"Sun",1981,5,31,152,7
"4535",1981-06-01,10077,"Mon",1981,6,1,153,1
"4536",1981-06-02,10355,"Tues",1981,6,2,154,2
"4537",1981-06-03,10195,"Wed",1981,6,3,155,3
"4538",1981-06-04,10208,"Thurs",1981,6,4,156,4
"4539",1981-06-05,10366,"Fri",1981,6,5,157,5
"4540",1981-06-06,8965,"Sat",1981,6,6,158,6
"4541",1981-06-07,8638,"Sun",1981,6,7,159,7
"4542",1981-06-08,10206,"Mon",1981,6,8,160,1
"4543",1981-06-09,10569,"Tues",1981,6,9,161,2
"4544",1981-06-10,10379,"Wed",1981,6,10,162,3
"4545",1981-06-11,10131,"Thurs",1981,6,11,163,4
"4546",1981-06-12,10162,"Fri",1981,6,12,164,5
"4547",1981-06-13,8853,"Sat",1981,6,13,165,6
"4548",1981-06-14,8484,"Sun",1981,6,14,166,7
"4549",1981-06-15,10182,"Mon",1981,6,15,167,1
"4550",1981-06-16,10749,"Tues",1981,6,16,168,2
"4551",1981-06-17,10414,"Wed",1981,6,17,169,3
"4552",1981-06-18,10072,"Thurs",1981,6,18,170,4
"4553",1981-06-19,10522,"Fri",1981,6,19,171,5
"4554",1981-06-20,9012,"Sat",1981,6,20,172,6
"4555",1981-06-21,8713,"Sun",1981,6,21,173,7
"4556",1981-06-22,10597,"Mon",1981,6,22,174,1
"4557",1981-06-23,10540,"Tues",1981,6,23,175,2
"4558",1981-06-24,10325,"Wed",1981,6,24,176,3
"4559",1981-06-25,10377,"Thurs",1981,6,25,177,4
"4560",1981-06-26,10524,"Fri",1981,6,26,178,5
"4561",1981-06-27,8649,"Sat",1981,6,27,179,6
"4562",1981-06-28,8599,"Sun",1981,6,28,180,7
"4563",1981-06-29,10502,"Mon",1981,6,29,181,1
"4564",1981-06-30,11057,"Tues",1981,6,30,182,2
"4565",1981-07-01,10679,"Wed",1981,7,1,183,3
"4566",1981-07-02,10657,"Thurs",1981,7,2,184,4
"4567",1981-07-03,9717,"Fri",1981,7,3,185,5
"4568",1981-07-04,8935,"Sat",1981,7,4,186,6
"4569",1981-07-05,8875,"Sun",1981,7,5,187,7
"4570",1981-07-06,10602,"Mon",1981,7,6,188,1
"4571",1981-07-07,11498,"Tues",1981,7,7,189,2
"4572",1981-07-08,11205,"Wed",1981,7,8,190,3
"4573",1981-07-09,11146,"Thurs",1981,7,9,191,4
"4574",1981-07-10,11364,"Fri",1981,7,10,192,5
"4575",1981-07-11,9452,"Sat",1981,7,11,193,6
"4576",1981-07-12,8997,"Sun",1981,7,12,194,7
"4577",1981-07-13,10618,"Mon",1981,7,13,195,1
"4578",1981-07-14,11577,"Tues",1981,7,14,196,2
"4579",1981-07-15,11108,"Wed",1981,7,15,197,3
"4580",1981-07-16,10942,"Thurs",1981,7,16,198,4
"4581",1981-07-17,11126,"Fri",1981,7,17,199,5
"4582",1981-07-18,9333,"Sat",1981,7,18,200,6
"4583",1981-07-19,8993,"Sun",1981,7,19,201,7
"4584",1981-07-20,11111,"Mon",1981,7,20,202,1
"4585",1981-07-21,11313,"Tues",1981,7,21,203,2
"4586",1981-07-22,11064,"Wed",1981,7,22,204,3
"4587",1981-07-23,10965,"Thurs",1981,7,23,205,4
"4588",1981-07-24,11010,"Fri",1981,7,24,206,5
"4589",1981-07-25,9430,"Sat",1981,7,25,207,6
"4590",1981-07-26,9254,"Sun",1981,7,26,208,7
"4591",1981-07-27,10893,"Mon",1981,7,27,209,1
"4592",1981-07-28,11479,"Tues",1981,7,28,210,2
"4593",1981-07-29,11211,"Wed",1981,7,29,211,3
"4594",1981-07-30,11000,"Thurs",1981,7,30,212,4
"4595",1981-07-31,11211,"Fri",1981,7,31,213,5
"4596",1981-08-01,9733,"Sat",1981,8,1,214,6
"4597",1981-08-02,9276,"Sun",1981,8,2,215,7
"4598",1981-08-03,11152,"Mon",1981,8,3,216,1
"4599",1981-08-04,11697,"Tues",1981,8,4,217,2
"4600",1981-08-05,11438,"Wed",1981,8,5,218,3
"4601",1981-08-06,11153,"Thurs",1981,8,6,219,4
"4602",1981-08-07,11256,"Fri",1981,8,7,220,5
"4603",1981-08-08,9803,"Sat",1981,8,8,221,6
"4604",1981-08-09,9360,"Sun",1981,8,9,222,7
"4605",1981-08-10,11052,"Mon",1981,8,10,223,1
"4606",1981-08-11,11242,"Tues",1981,8,11,224,2
"4607",1981-08-12,11357,"Wed",1981,8,12,225,3
"4608",1981-08-13,11088,"Thurs",1981,8,13,226,4
"4609",1981-08-14,11433,"Fri",1981,8,14,227,5
"4610",1981-08-15,9628,"Sat",1981,8,15,228,6
"4611",1981-08-16,9282,"Sun",1981,8,16,229,7
"4612",1981-08-17,11048,"Mon",1981,8,17,230,1
"4613",1981-08-18,11407,"Tues",1981,8,18,231,2
"4614",1981-08-19,11059,"Wed",1981,8,19,232,3
"4615",1981-08-20,10956,"Thurs",1981,8,20,233,4
"4616",1981-08-21,11091,"Fri",1981,8,21,234,5
"4617",1981-08-22,9740,"Sat",1981,8,22,235,6
"4618",1981-08-23,9225,"Sun",1981,8,23,236,7
"4619",1981-08-24,11147,"Mon",1981,8,24,237,1
"4620",1981-08-25,11407,"Tues",1981,8,25,238,2
"4621",1981-08-26,11198,"Wed",1981,8,26,239,3
"4622",1981-08-27,11059,"Thurs",1981,8,27,240,4
"4623",1981-08-28,11260,"Fri",1981,8,28,241,5
"4624",1981-08-29,9667,"Sat",1981,8,29,242,6
"4625",1981-08-30,9261,"Sun",1981,8,30,243,7
"4626",1981-08-31,11050,"Mon",1981,8,31,244,1
"4627",1981-09-01,11156,"Tues",1981,9,1,245,2
"4628",1981-09-02,10922,"Wed",1981,9,2,246,3
"4629",1981-09-03,10894,"Thurs",1981,9,3,247,4
"4630",1981-09-04,11180,"Fri",1981,9,4,248,5
"4631",1981-09-05,9354,"Sat",1981,9,5,249,6
"4632",1981-09-06,9095,"Sun",1981,9,6,250,7
"4633",1981-09-07,9213,"Mon",1981,9,7,251,1
"4634",1981-09-08,11071,"Tues",1981,9,8,252,2
"4635",1981-09-09,11356,"Wed",1981,9,9,253,3
"4636",1981-09-10,11245,"Thurs",1981,9,10,254,4
"4637",1981-09-11,11471,"Fri",1981,9,11,255,5
"4638",1981-09-12,9561,"Sat",1981,9,12,256,6
"4639",1981-09-13,9396,"Sun",1981,9,13,257,7
"4640",1981-09-14,11377,"Mon",1981,9,14,258,1
"4641",1981-09-15,11422,"Tues",1981,9,15,259,2
"4642",1981-09-16,11365,"Wed",1981,9,16,260,3
"4643",1981-09-17,11071,"Thurs",1981,9,17,261,4
"4644",1981-09-18,11148,"Fri",1981,9,18,262,5
"4645",1981-09-19,9609,"Sat",1981,9,19,263,6
"4646",1981-09-20,9532,"Sun",1981,9,20,264,7
"4647",1981-09-21,11262,"Mon",1981,9,21,265,1
"4648",1981-09-22,11488,"Tues",1981,9,22,266,2
"4649",1981-09-23,11281,"Wed",1981,9,23,267,3
"4650",1981-09-24,11201,"Thurs",1981,9,24,268,4
"4651",1981-09-25,11460,"Fri",1981,9,25,269,5
"4652",1981-09-26,9703,"Sat",1981,9,26,270,6
"4653",1981-09-27,9337,"Sun",1981,9,27,271,7
"4654",1981-09-28,11341,"Mon",1981,9,28,272,1
"4655",1981-09-29,11074,"Tues",1981,9,29,273,2
"4656",1981-09-30,10992,"Wed",1981,9,30,274,3
"4657",1981-10-01,10881,"Thurs",1981,10,1,275,4
"4658",1981-10-02,11018,"Fri",1981,10,2,276,5
"4659",1981-10-03,9318,"Sat",1981,10,3,277,6
"4660",1981-10-04,8905,"Sun",1981,10,4,278,7
"4661",1981-10-05,10874,"Mon",1981,10,5,279,1
"4662",1981-10-06,10899,"Tues",1981,10,6,280,2
"4663",1981-10-07,10483,"Wed",1981,10,7,281,3
"4664",1981-10-08,10405,"Thurs",1981,10,8,282,4
"4665",1981-10-09,10905,"Fri",1981,10,9,283,5
"4666",1981-10-10,9313,"Sat",1981,10,10,284,6
"4667",1981-10-11,8756,"Sun",1981,10,11,285,7
"4668",1981-10-12,10372,"Mon",1981,10,12,286,1
"4669",1981-10-13,10616,"Tues",1981,10,13,287,2
"4670",1981-10-14,10214,"Wed",1981,10,14,288,3
"4671",1981-10-15,10456,"Thurs",1981,10,15,289,4
"4672",1981-10-16,10716,"Fri",1981,10,16,290,5
"4673",1981-10-17,8537,"Sat",1981,10,17,291,6
"4674",1981-10-18,8540,"Sun",1981,10,18,292,7
"4675",1981-10-19,10023,"Mon",1981,10,19,293,1
"4676",1981-10-20,10277,"Tues",1981,10,20,294,2
"4677",1981-10-21,10460,"Wed",1981,10,21,295,3
"4678",1981-10-22,10267,"Thurs",1981,10,22,296,4
"4679",1981-10-23,10316,"Fri",1981,10,23,297,5
"4680",1981-10-24,8687,"Sat",1981,10,24,298,6
"4681",1981-10-25,8733,"Sun",1981,10,25,299,7
"4682",1981-10-26,10044,"Mon",1981,10,26,300,1
"4683",1981-10-27,10452,"Tues",1981,10,27,301,2
"4684",1981-10-28,10153,"Wed",1981,10,28,302,3
"4685",1981-10-29,10111,"Thurs",1981,10,29,303,4
"4686",1981-10-30,10302,"Fri",1981,10,30,304,5
"4687",1981-10-31,8643,"Sat",1981,10,31,305,6
"4688",1981-11-01,8358,"Sun",1981,11,1,306,7
"4689",1981-11-02,10303,"Mon",1981,11,2,307,1
"4690",1981-11-03,10397,"Tues",1981,11,3,308,2
"4691",1981-11-04,10350,"Wed",1981,11,4,309,3
"4692",1981-11-05,10315,"Thurs",1981,11,5,310,4
"4693",1981-11-06,10678,"Fri",1981,11,6,311,5
"4694",1981-11-07,8797,"Sat",1981,11,7,312,6
"4695",1981-11-08,8471,"Sun",1981,11,8,313,7
"4696",1981-11-09,10155,"Mon",1981,11,9,314,1
"4697",1981-11-10,10356,"Tues",1981,11,10,315,2
"4698",1981-11-11,10050,"Wed",1981,11,11,316,3
"4699",1981-11-12,10256,"Thurs",1981,11,12,317,4
"4700",1981-11-13,9919,"Fri",1981,11,13,318,5
"4701",1981-11-14,8796,"Sat",1981,11,14,319,6
"4702",1981-11-15,8499,"Sun",1981,11,15,320,7
"4703",1981-11-16,10453,"Mon",1981,11,16,321,1
"4704",1981-11-17,10765,"Tues",1981,11,17,322,2
"4705",1981-11-18,10144,"Wed",1981,11,18,323,3
"4706",1981-11-19,10224,"Thurs",1981,11,19,324,4
"4707",1981-11-20,10574,"Fri",1981,11,20,325,5
"4708",1981-11-21,8746,"Sat",1981,11,21,326,6
"4709",1981-11-22,8427,"Sun",1981,11,22,327,7
"4710",1981-11-23,10335,"Mon",1981,11,23,328,1
"4711",1981-11-24,10528,"Tues",1981,11,24,329,2
"4712",1981-11-25,10452,"Wed",1981,11,25,330,3
"4713",1981-11-26,8154,"Thurs",1981,11,26,331,4
"4714",1981-11-27,9650,"Fri",1981,11,27,332,5
"4715",1981-11-28,8487,"Sat",1981,11,28,333,6
"4716",1981-11-29,8528,"Sun",1981,11,29,334,7
"4717",1981-11-30,10217,"Mon",1981,11,30,335,1
"4718",1981-12-01,10880,"Tues",1981,12,1,336,2
"4719",1981-12-02,10456,"Wed",1981,12,2,337,3
"4720",1981-12-03,10113,"Thurs",1981,12,3,338,4
"4721",1981-12-04,9920,"Fri",1981,12,4,339,5
"4722",1981-12-05,8560,"Sat",1981,12,5,340,6
"4723",1981-12-06,8316,"Sun",1981,12,6,341,7
"4724",1981-12-07,10090,"Mon",1981,12,7,342,1
"4725",1981-12-08,10621,"Tues",1981,12,8,343,2
"4726",1981-12-09,10112,"Wed",1981,12,9,344,3
"4727",1981-12-10,9935,"Thurs",1981,12,10,345,4
"4728",1981-12-11,10164,"Fri",1981,12,11,346,5
"4729",1981-12-12,8635,"Sat",1981,12,12,347,6
"4730",1981-12-13,8284,"Sun",1981,12,13,348,7
"4731",1981-12-14,10365,"Mon",1981,12,14,349,1
"4732",1981-12-15,10799,"Tues",1981,12,15,350,2
"4733",1981-12-16,10333,"Wed",1981,12,16,351,3
"4734",1981-12-17,10672,"Thurs",1981,12,17,352,4
"4735",1981-12-18,10853,"Fri",1981,12,18,353,5
"4736",1981-12-19,8664,"Sat",1981,12,19,354,6
"4737",1981-12-20,8173,"Sun",1981,12,20,355,7
"4738",1981-12-21,10562,"Mon",1981,12,21,356,1
"4739",1981-12-22,10567,"Tues",1981,12,22,357,2
"4740",1981-12-23,9841,"Wed",1981,12,23,358,3
"4741",1981-12-24,8741,"Thurs",1981,12,24,359,4
"4742",1981-12-25,8023,"Fri",1981,12,25,360,5
"4743",1981-12-26,8352,"Sat",1981,12,26,361,6
"4744",1981-12-27,8653,"Sun",1981,12,27,362,7
"4745",1981-12-28,11045,"Mon",1981,12,28,363,1
"4746",1981-12-29,11279,"Tues",1981,12,29,364,2
"4747",1981-12-30,11036,"Wed",1981,12,30,365,3
"4748",1981-12-31,10394,"Thurs",1981,12,31,366,4
"4749",1982-01-01,8560,"Fri",1982,1,1,1,5
"4750",1982-01-02,8308,"Sat",1982,1,2,2,6
"4751",1982-01-03,8606,"Sun",1982,1,3,3,7
"4752",1982-01-04,9958,"Mon",1982,1,4,4,1
"4753",1982-01-05,10253,"Tues",1982,1,5,5,2
"4754",1982-01-06,10182,"Wed",1982,1,6,6,3
"4755",1982-01-07,9949,"Thurs",1982,1,7,7,4
"4756",1982-01-08,10087,"Fri",1982,1,8,8,5
"4757",1982-01-09,8484,"Sat",1982,1,9,9,6
"4758",1982-01-10,8387,"Sun",1982,1,10,10,7
"4759",1982-01-11,10226,"Mon",1982,1,11,11,1
"4760",1982-01-12,10452,"Tues",1982,1,12,12,2
"4761",1982-01-13,10182,"Wed",1982,1,13,13,3
"4762",1982-01-14,10100,"Thurs",1982,1,14,14,4
"4763",1982-01-15,9969,"Fri",1982,1,15,15,5
"4764",1982-01-16,8705,"Sat",1982,1,16,16,6
"4765",1982-01-17,8522,"Sun",1982,1,17,17,7
"4766",1982-01-18,10253,"Mon",1982,1,18,18,1
"4767",1982-01-19,10708,"Tues",1982,1,19,19,2
"4768",1982-01-20,10334,"Wed",1982,1,20,20,3
"4769",1982-01-21,10176,"Thurs",1982,1,21,21,4
"4770",1982-01-22,10425,"Fri",1982,1,22,22,5
"4771",1982-01-23,8706,"Sat",1982,1,23,23,6
"4772",1982-01-24,8532,"Sun",1982,1,24,24,7
"4773",1982-01-25,10232,"Mon",1982,1,25,25,1
"4774",1982-01-26,10457,"Tues",1982,1,26,26,2
"4775",1982-01-27,10156,"Wed",1982,1,27,27,3
"4776",1982-01-28,10113,"Thurs",1982,1,28,28,4
"4777",1982-01-29,10207,"Fri",1982,1,29,29,5
"4778",1982-01-30,8726,"Sat",1982,1,30,30,6
"4779",1982-01-31,8380,"Sun",1982,1,31,31,7
"4780",1982-02-01,10222,"Mon",1982,2,1,32,1
"4781",1982-02-02,10426,"Tues",1982,2,2,33,2
"4782",1982-02-03,10169,"Wed",1982,2,3,34,3
"4783",1982-02-04,10070,"Thurs",1982,2,4,35,4
"4784",1982-02-05,10242,"Fri",1982,2,5,36,5
"4785",1982-02-06,8804,"Sat",1982,2,6,37,6
"4786",1982-02-07,8514,"Sun",1982,2,7,38,7
"4787",1982-02-08,10362,"Mon",1982,2,8,39,1
"4788",1982-02-09,10551,"Tues",1982,2,9,40,2
"4789",1982-02-10,10424,"Wed",1982,2,10,41,3
"4790",1982-02-11,10402,"Thurs",1982,2,11,42,4
"4791",1982-02-12,10474,"Fri",1982,2,12,43,5
"4792",1982-02-13,8963,"Sat",1982,2,13,44,6
"4793",1982-02-14,8680,"Sun",1982,2,14,45,7
"4794",1982-02-15,10206,"Mon",1982,2,15,46,1
"4795",1982-02-16,10737,"Tues",1982,2,16,47,2
"4796",1982-02-17,10532,"Wed",1982,2,17,48,3
"4797",1982-02-18,10366,"Thurs",1982,2,18,49,4
"4798",1982-02-19,10375,"Fri",1982,2,19,50,5
"4799",1982-02-20,8923,"Sat",1982,2,20,51,6
"4800",1982-02-21,8709,"Sun",1982,2,21,52,7
"4801",1982-02-22,10577,"Mon",1982,2,22,53,1
"4802",1982-02-23,10474,"Tues",1982,2,23,54,2
"4803",1982-02-24,10462,"Wed",1982,2,24,55,3
"4804",1982-02-25,10367,"Thurs",1982,2,25,56,4
"4805",1982-02-26,10047,"Fri",1982,2,26,57,5
"4806",1982-02-27,8852,"Sat",1982,2,27,58,6
"4807",1982-02-28,8384,"Sun",1982,2,28,59,7
"4808",1982-03-01,10257,"Mon",1982,3,1,61,1
"4809",1982-03-02,10679,"Tues",1982,3,2,62,2
"4810",1982-03-03,10506,"Wed",1982,3,3,63,3
"4811",1982-03-04,10205,"Thurs",1982,3,4,64,4
"4812",1982-03-05,10476,"Fri",1982,3,5,65,5
"4813",1982-03-06,8768,"Sat",1982,3,6,66,6
"4814",1982-03-07,8399,"Sun",1982,3,7,67,7
"4815",1982-03-08,10293,"Mon",1982,3,8,68,1
"4816",1982-03-09,10417,"Tues",1982,3,9,69,2
"4817",1982-03-10,10424,"Wed",1982,3,10,70,3
"4818",1982-03-11,10233,"Thurs",1982,3,11,71,4
"4819",1982-03-12,10369,"Fri",1982,3,12,72,5
"4820",1982-03-13,8966,"Sat",1982,3,13,73,6
"4821",1982-03-14,8402,"Sun",1982,3,14,74,7
"4822",1982-03-15,10098,"Mon",1982,3,15,75,1
"4823",1982-03-16,10547,"Tues",1982,3,16,76,2
"4824",1982-03-17,10583,"Wed",1982,3,17,77,3
"4825",1982-03-18,10447,"Thurs",1982,3,18,78,4
"4826",1982-03-19,10259,"Fri",1982,3,19,79,5
"4827",1982-03-20,8705,"Sat",1982,3,20,80,6
"4828",1982-03-21,8313,"Sun",1982,3,21,81,7
"4829",1982-03-22,10056,"Mon",1982,3,22,82,1
"4830",1982-03-23,10338,"Tues",1982,3,23,83,2
"4831",1982-03-24,10210,"Wed",1982,3,24,84,3
"4832",1982-03-25,10238,"Thurs",1982,3,25,85,4
"4833",1982-03-26,10280,"Fri",1982,3,26,86,5
"4834",1982-03-27,8568,"Sat",1982,3,27,87,6
"4835",1982-03-28,8214,"Sun",1982,3,28,88,7
"4836",1982-03-29,10216,"Mon",1982,3,29,89,1
"4837",1982-03-30,10481,"Tues",1982,3,30,90,2
"4838",1982-03-31,10271,"Wed",1982,3,31,91,3
"4839",1982-04-01,10118,"Thurs",1982,4,1,92,4
"4840",1982-04-02,10528,"Fri",1982,4,2,93,5
"4841",1982-04-03,8955,"Sat",1982,4,3,94,6
"4842",1982-04-04,8432,"Sun",1982,4,4,95,7
"4843",1982-04-05,10128,"Mon",1982,4,5,96,1
"4844",1982-04-06,10620,"Tues",1982,4,6,97,2
"4845",1982-04-07,9974,"Wed",1982,4,7,98,3
"4846",1982-04-08,10158,"Thurs",1982,4,8,99,4
"4847",1982-04-09,10099,"Fri",1982,4,9,100,5
"4848",1982-04-10,8385,"Sat",1982,4,10,101,6
"4849",1982-04-11,7914,"Sun",1982,4,11,102,7
"4850",1982-04-12,9991,"Mon",1982,4,12,103,1
"4851",1982-04-13,10350,"Tues",1982,4,13,104,2
"4852",1982-04-14,10233,"Wed",1982,4,14,105,3
"4853",1982-04-15,10295,"Thurs",1982,4,15,106,4
"4854",1982-04-16,10275,"Fri",1982,4,16,107,5
"4855",1982-04-17,8852,"Sat",1982,4,17,108,6
"4856",1982-04-18,8195,"Sun",1982,4,18,109,7
"4857",1982-04-19,10172,"Mon",1982,4,19,110,1
"4858",1982-04-20,10603,"Tues",1982,4,20,111,2
"4859",1982-04-21,10030,"Wed",1982,4,21,112,3
"4860",1982-04-22,9958,"Thurs",1982,4,22,113,4
"4861",1982-04-23,10011,"Fri",1982,4,23,114,5
"4862",1982-04-24,8494,"Sat",1982,4,24,115,6
"4863",1982-04-25,7855,"Sun",1982,4,25,116,7
"4864",1982-04-26,10369,"Mon",1982,4,26,117,1
"4865",1982-04-27,10270,"Tues",1982,4,27,118,2
"4866",1982-04-28,10262,"Wed",1982,4,28,119,3
"4867",1982-04-29,9911,"Thurs",1982,4,29,120,4
"4868",1982-04-30,10396,"Fri",1982,4,30,121,5
"4869",1982-05-01,8720,"Sat",1982,5,1,122,6
"4870",1982-05-02,8407,"Sun",1982,5,2,123,7
"4871",1982-05-03,10442,"Mon",1982,5,3,124,1
"4872",1982-05-04,10632,"Tues",1982,5,4,125,2
"4873",1982-05-05,10409,"Wed",1982,5,5,126,3
"4874",1982-05-06,10372,"Thurs",1982,5,6,127,4
"4875",1982-05-07,10494,"Fri",1982,5,7,128,5
"4876",1982-05-08,8755,"Sat",1982,5,8,129,6
"4877",1982-05-09,8592,"Sun",1982,5,9,130,7
"4878",1982-05-10,10616,"Mon",1982,5,10,131,1
"4879",1982-05-11,10703,"Tues",1982,5,11,132,2
"4880",1982-05-12,10428,"Wed",1982,5,12,133,3
"4881",1982-05-13,10131,"Thurs",1982,5,13,134,4
"4882",1982-05-14,10497,"Fri",1982,5,14,135,5
"4883",1982-05-15,8867,"Sat",1982,5,15,136,6
"4884",1982-05-16,8419,"Sun",1982,5,16,137,7
"4885",1982-05-17,10571,"Mon",1982,5,17,138,1
"4886",1982-05-18,10800,"Tues",1982,5,18,139,2
"4887",1982-05-19,10517,"Wed",1982,5,19,140,3
"4888",1982-05-20,10400,"Thurs",1982,5,20,141,4
"4889",1982-05-21,10545,"Fri",1982,5,21,142,5
"4890",1982-05-22,8605,"Sat",1982,5,22,143,6
"4891",1982-05-23,8460,"Sun",1982,5,23,144,7
"4892",1982-05-24,10406,"Mon",1982,5,24,145,1
"4893",1982-05-25,10932,"Tues",1982,5,25,146,2
"4894",1982-05-26,10854,"Wed",1982,5,26,147,3
"4895",1982-05-27,10708,"Thurs",1982,5,27,148,4
"4896",1982-05-28,10683,"Fri",1982,5,28,149,5
"4897",1982-05-29,8965,"Sat",1982,5,29,150,6
"4898",1982-05-30,8719,"Sun",1982,5,30,151,7
"4899",1982-05-31,8997,"Mon",1982,5,31,152,1
"4900",1982-06-01,10498,"Tues",1982,6,1,153,2
"4901",1982-06-02,10712,"Wed",1982,6,2,154,3
"4902",1982-06-03,10635,"Thurs",1982,6,3,155,4
"4903",1982-06-04,10591,"Fri",1982,6,4,156,5
"4904",1982-06-05,8920,"Sat",1982,6,5,157,6
"4905",1982-06-06,8765,"Sun",1982,6,6,158,7
"4906",1982-06-07,10383,"Mon",1982,6,7,159,1
"4907",1982-06-08,10636,"Tues",1982,6,8,160,2
"4908",1982-06-09,10353,"Wed",1982,6,9,161,3
"4909",1982-06-10,10703,"Thurs",1982,6,10,162,4
"4910",1982-06-11,10629,"Fri",1982,6,11,163,5
"4911",1982-06-12,9125,"Sat",1982,6,12,164,6
"4912",1982-06-13,8508,"Sun",1982,6,13,165,7
"4913",1982-06-14,10482,"Mon",1982,6,14,166,1
"4914",1982-06-15,10943,"Tues",1982,6,15,167,2
